8,100,210.126064499596,224.563563804724,279.038269134235,303.660682659531
9,100,210.012841970735,224.485193657681,280.490766445061,304.660751393766
10,100,209.875167104601,224.35848807898,282.583550293019,306.463691310147
11,100,209.741076178619,224.210984498087,285.259843757691,308.99991907836
12,100,209.639106378457,224.073617467879,288.470353413658,312.2072779899
13,100,209.596325305099,223.9776802839,292.173592606538,316.031549672463
14,100,209.637236333167,223.952815759338,296.334753356245,320.425875562253
15,100,209.783334396676,224.025919303677,300.921438371353,325.347382471922
16,100,210.053071994299,224.220700011251,305.890251125185,330.746624584439
17,100,210.462036261426,224.557649000129,311.13169507737,336.533255600234
18,100,211.023250921909,225.054235309817,316.0893783134,342.432585689442
19,100,211.747492999323,225.725198542146,318.172245487896,347.279304362287
20,100,212.643649359169,226.582903050952,317.79571590937,348.845608490679
2,10,8678.37364416294,9562.46490965721,9758.42329591357,10722.3134445656
3,10,8677.05796875222,9564.39393942304,9758.06263012271,10726.0281644089
4,10,8677.20686927814,9563.26928270929,9760.47266848161,10725.1415588737
5,10,8678.00437923038,9563.78621390599,9764.41485916593,10726.9653562747
6,10,8677.07954947712,9565.33810921811,9765.22030923006,10730.7291829035
7,10,8680.15388109169,9564.76051258899,9772.63290503207,10730.4020935595
8,10,8678.83534130911,9568.94841936285,9772.19070785719,10737.7581388566
9,10,8681.67071689905,9568.13199385808,9777.98121003642,10736.1720092188
10,10,8683.8061571404,9572.04722186342,9781.93355895776,10741.6086323377
11,10,8687.42661051444,9575.22288889486,9787.02564120551,10745.1635035844
12,10,8694.1948471882,9579.91441118791,9796.96977549971,10749.7693988228
13,10,8700.39650445986,9588.27914829563,9803.84066470857,10760.2387325828
14,10,8713.23044619725,9595.61696773523,9821.22013297052,10766.6759188365
15,10,8726.95728933773,9610.40172997574,9838.28817596301,10785.0833780256
16,10,8750.53275688354,9625.82214873638,9870.10197936649,10802.8048943129
17,10,8786.19535463027,9651.83325822227,9919.5816952991,10836.5167857406
18,10,8848.01510974245,9690.70616418792,10006.4148024438,10889.5457919933
19,10,8969.16193380993,9757.50744519033,10175.1357195749,10983.4537243153
20,10,9183.96046244977,9890.0447072535,10440.1443145897,11173.0853855297
8,101,207.235016201477,221.227110462476,274.117791309536,297.971258033828
9,101,207.123835812744,221.155994079004,275.453903446666,298.829912261895
10,101,206.982373445086,221.030575843663,277.43478671732,300.496376801078
11,101,206.838824454571,220.878081706221,280.002368315663,302.899615160723
12,101,206.722093456881,220.729566551884,283.10657340792,305.976654645538
13,101,206.659643301292,220.616635378954,286.706051146634,309.673441606666
14,101,206.676292075311,220.569257389563,290.767963418501,313.945107888538
15,101,206.793721805271,220.614564480652,295.266168673182,318.754621191827
16,101,207.030453126921,220.776370245352,300.175919000218,324.067814995347
17,101,207.402017923697,221.075137807915,305.455537887024,329.837738676137
18,101,207.92131300795,221.528196620458,310.920282520321,335.940176541053
19,101,208.59893534989,222.150066633229,314.307078998533,341.727347186703
20,101,209.4435647196,222.952842116805,313.805418773239,344.163102095801
8,102,204.453542967269,218.018402543084,269.35693943494,292.477343657004
9,102,204.345509153803,217.955777448059,270.575697797828,293.19373003524
10,102,204.201227678371,217.832798971174,272.443535529091,294.722791406204
11,102,204.049056137226,217.676335753399,274.900690620289,296.99164754909
12,102,203.918308734258,217.517575113561,277.895676680855,299.935893902046
13,102,203.836901942207,217.388483798348,281.386198887807,303.500625382854
14,102,203.830032428709,217.319423934752,285.33936351062,307.641162757324
15,102,203.919632897041,217.337834199016,289.730832763842,312.322772039683
16,102,204.124329731235,217.467698948131,294.542683447387,317.518565241048
17,102,204.45965977583,217.729511998418,299.758599429841,323.203360421506
18,102,204.93841716902,218.140514460009,305.345345906377,329.332351960862
19,102,205.571055632033,218.715050664791,310.500454049958,335.693718617939
20,102,206.366068924686,219.464978169593,309.901623422278,339.645151381154
9,103,201.671954577672,214.881211831553,265.852625123859,287.753780349267
10,103,201.525870136179,214.761879087842,267.606809120423,289.145132857369
11,103,201.365943975786,214.602519027381,269.95270110246,291.279155873355
12,103,201.221937811545,214.434456155457,272.836959250361,294.089562157013
13,103,201.122282914853,214.290065326221,276.215633168911,297.519867068891
14,103,201.092618484949,214.200168914605,280.054472940001,301.52433223736
15,103,201.155185952149,214.192582770077,284.328329830571,306.068146276303
16,103,201.328775870291,214.291528487254,289.019573633508,311.126493789573
17,103,201.628964310842,214.517588953403,294.115508772964,316.682076607417
18,103,202.068489176086,214.887967209743,299.604802489228,322.71961013983
19,103,202.657679882452,215.416873479178,305.345345906377,329.344685848962
20,103,203.404871386092,216.115966083237,306.001412733128,335.204375483561
9,104,199.097632200378,211.92520392252,261.281088448463,282.504332226093
10,104,198.950812706685,211.810780717973,262.921400907057,283.757985547595
11,104,198.784035544694,211.649644337124,265.155855634418,285.757306054371
12,104,198.627546073437,211.473252667488,267.92895239171,288.433801319645
13,104,198.510350403767,211.314432941334,271.194621625322,291.728903221184
14,104,198.458596620013,211.204533751206,274.916511430391,295.594987991275
15,104,198.494896017815,211.171820442725,279.067251480752,299.995682567667
16,104,198.638256817864,211.240818914555,283.62643633585,304.905181832562
17,104,198.904337935638,211.432260535892,288.576494932792,310.306455869696
18,104,199.305857087556,211.763359743877,293.891223449369,316.188325549472
19,104,199.853040548373,212.248233395572,299.439455513411,322.541356059426
20,104,200.554094643435,212.89837791161,301.888828419377,329.344685848962
9,105,196.617338135972,209.081120095316,256.857435454654,277.439785580708
10,105,196.470907218978,208.972930284312,258.383921712639,278.55594365344
11,105,196.298223347007,208.81119083533,260.507243394344,280.421102193435
12,105,196.130047343426,208.62747913485,263.169537700643,282.964337874295
13,105,195.996020501978,208.455114623718,266.322332394196,286.124658611148
14,105,195.922867435041,208.326039087948,269.926766844544,289.85203415798
15,105,195.933633619167,208.269040679911,273.952612550369,294.107667663796
16,105,196.047598809444,208.309018604559,278.375583258572,298.863150455357
17,105,196.280545735532,208.46691174079,283.171186501231,304.098166265657
18,105,196.645212841901,208.759995405958,288.29591955165,309.795763533181
19,105,197.151751943109,209.202334622353,293.572953167835,315.929128456295
20,105,197.808256678493,209.8052935405,297.208080938558,322.349731747276
9,106,194.226177336171,206.342744839696,252.577982465519,272.554669644911
10,106,194.081319074309,206.242175097388,253.990843614474,273.533627169674
11,106,193.90371761776,206.081063171703,256.00365921881,275.265427073137
12,106,193.724676537713,205.89108007082,258.556068212542,277.676560188822
13,106,193.57453339468,205.706073036455,261.597028462581,280.703386505713
14,106,193.480659520214,205.558644091427,265.084979676653,284.293155977268
15,106,193.466599965702,205.47817968715,268.986634706274,288.404194153435
16,106,193.55195917722,205.490022260706,273.273707658862,293.004768372135
17,106,193.752700953135,205.615378812768,277.915330466554,298.070015501939
18,106,194.081597682746,205.871635781117,282.855952038822,303.574884681905
19,106,194.548772798151,206.272845326519,287.912793562392,309.472434952051
20,106,195.162212198179,206.830272245643,292.023126249148,315.561364969073
9,107,191.919536828644,203.704243287001,248.439038332559,267.843647664776
10,107,191.777499067119,203.612745491121,249.738540010729,268.685702685333
11,107,191.596019055112,203.453553243434,251.641671770876,270.285086022473
12,107,191.406964069203,203.258392465074,254.085483159283,272.56559961786
13,107,191.241428581691,203.061668328092,257.016265822748,275.460810749101
14,107,191.127502855443,202.896709692048,260.389691993126,278.915070646145
15,107,191.089300248085,202.793578515817,264.169443326088,282.88362375635
16,107,191.146810038146,202.778133377391,268.323546538644,287.331202826874
17,107,191.316210829019,202.871911480698,272.816058367474,292.228287393485
18,107,191.610364843323,203.092459996467,277.584638596284,297.542395624175
19,107,192.039373535642,203.453858494828,282.456167912368,303.212614345949
