1,7,11377.6150483604,12532.3296893388,12668.8195598542,13931.5962618877
2,7,11380.3893427589,12528.157531222,12672.591146624,13924.4915161327
3,7,11379.8041977104,12531.500754941,12670.5876666056,13928.448103447
4,7,11381.1924867365,12531.2217028155,12671.0147968247,13925.8208080113
5,7,11384.5718129992,12533.1465675945,12674.3396692958,13925.5421199143
6,7,11384.8639113577,12537.7096647377,12671.4437659962,13928.8476534197
7,7,11391.6369040136,12538.500818642,12678.4758986476,13924.5019696178
8,7,11392.1305951973,12546.9870299618,12674.3716911523,13931.7018483005
9,7,11398.5731825407,12548.2694190582,12678.8183529819,13926.1607897088
10,7,11404.2462794724,12556.3828646689,12681.3331931445,13930.2973510166
11,7,11411.4238483826,12563.7082936391,12684.5666348964,13932.3999090304
12,7,11423.4672743018,12572.5531886817,12695.7239740686,13935.0170310431
13,7,11433.3444041572,12587.1419422138,12700.6343878956,13946.9433909875
14,7,11452.3902561862,12598.7902560138,12720.2666590984,13951.1085169905
15,7,11471.4112809442,12620.9010292819,12738.1280822794,13971.9365725828
16,7,11502.3679115372,12642.5888057181,12773.7418874606,13990.2107062055
17,7,11547.4917860017,12677.3165600749,12830.8561611676,14027.5798746412
18,7,11623.4051191276,12727.3523037294,12933.2218459902,14087.9641672279
19,7,11777.3744310396,12810.5761390376,13156.0858051619,14196.4919265573
