0.800, 0.025, 17609.650348811254, 19801.70601171497, 21706.232861411383, 23455.742254400469
0.800, 0.030, 12407.370895644322, 14155.368518812802, 15689.24803742169, 17109.498546138391
0.800, 0.035, 9242.401003877656, 10688.409032116388, 11969.063428289219, 13163.535908085803
0.800, 0.040, 7170.7745543520759, 8399.4571210499435, 9497.1037251998678, 10527.843170139251
0.800, 0.045, 5738.9801354330502, 6804.5411118265947, 7764.2772732893318, 8671.23315194924
0.800, 0.050, 4706.8777969781486, 5645.9485353315713, 6498.3431566375893, 7308.6579246908223
0.800, 0.055, 3937.5291712514645, 4775.9358970169915, 5542.6022126387961, 6275.508697829473
0.800, 0.060, 3348.145085643429, 4104.7269340472749, 4801.473906733142, 5471.0684496461299
0.800, 0.065, 2886.249919356439, 3575.1389522405248, 4213.8560853301551, 4830.7608951951979
0.800, 0.070, 2517.2499377546078, 3149.2994895047909, 3739.1408490087897, 4311.5487417319955
0.800, 0.075, 2217.5808280183696, 2801.2929908818346, 3349.4465681629063, 3883.8017493684738
0.800, 0.080, 1970.7316918929578, 2512.8819307163931, 3025.0892160359667, 3526.5469044435104
0.800, 0.085, 1764.8501144335551, 2270.9188946027621, 2751.8344116547078, 3224.5797937711177
0.800, 0.090, 1591.2462856036066, 2065.7246632182369, 2519.1707795814323, 2966.6452500279993
0.800, 0.095, 1443.4290018455276, 1890.0400442863345, 2319.1920945682564, 2744.2577126662536
0.800, 0.100, 1316.4692170207318, 1738.3310978495786, 2145.8538587912926, 2550.9148322674605
0.800, 0.105, 1206.5672036359335, 1606.3159423528843, 1994.4666093611006, 2381.5608588335135
0.800, 0.110, 1110.7561679594148, 1490.6385486506922, 1861.3446634613806, 2232.2134363721048
0.800, 0.115, 1026.6914823211489, 1388.6369203922409, 1743.5567260082119, 2099.6984585579921
0.800, 0.120, 952.49923210608733, 1298.1761446935736, 1638.7461525054528, 1981.458857841008
0.800, 0.125, 886.66741721186747, 1217.527541392338, 1544.9998476859846, 1875.4144230873358
0.800, 0.130, 827.96460072283003, 1145.2784435040676, 1460.7507123256667, 1779.8577563783092
0.800, 0.135, 775.37972510937686, 1080.2650531359222, 1384.7045211600928, 1693.3756851286537
0.800, 0.140, 728.07610719634374, 1021.5211351871749, 1315.7843048169932, 1614.7899157486272
0.800, 0.145, 685.35639902154526, 968.23877977808149, 1253.0874739051831, 1543.1107618002266
0.800, 0.150, 646.63556422073941, 919.7380526716729, 1195.8527289509648, 1477.5016411239619
0.800, 0.155, 611.41980298019917, 875.44324336796535, 1143.4340147919736, 1417.2509387790731
0.800, 0.160, 579.28983730165635, 834.8640537446264, 1095.2799636471889, 1361.7498117545613
0.800, 0.165, 549.88780454851008, 797.58074186022247, 1050.9175438561697, 1310.4745092272894
0.800, 0.170, 522.90672372815754, 763.23217215170666, 1009.9389209261866, 1262.9720684971703
0.800, 0.175, 498.08200196381836, 731.50617722674656, 971.99083949833118, 1218.8487748820367
0.800, 0.180, 475.18455792868986, 702.13170374704418, 936.76594766543735, 1177.7606677556641
0.800, 0.185, 454.01524302395313, 674.87245654035439, 903.99577900057113, 1139.4058309869026
0.800, 0.190, 434.40024033688155, 649.52161803440788, 873.4448952623743, 1103.5179150218953
0.800, 0.195, 416.18726396521799, 625.8974942912788, 844.90605601121013, 1069.8607250641146
0.800, 0.200, 399.24242970218438, 603.83991870422233, 818.19623364995266, 1038.2237440511581
