i,x_inf,x_sup,theta_inf,theta_sup,mesh_size_upper,fem_order_upper,mesh_size_lower_cr,isLG,mesh_size_lower_LG,fem_order_lower_LG
1922,0.80162973958143635,0.81421700199341818,0.08092627236639055,0.083746876916088009,0.006000,1,0.006000,0,-,-
1923,0.81421700199341818,0.82696259571709552,0.08092627236639055,0.083746876916088009,0.006079,1,0.006079,0,-,-
1924,0.82696259571709552,0.83987847249773062,0.08092627236639055,0.083746876916088009,0.006156,1,0.006156,0,-,-
1925,0.83987847249773062,0.85298676164541531,0.08092627236639055,0.083746876916088009,0.006228,1,0.006228,0,-,-
1926,0.85298676164541531,0.86628658652326695,0.08092627236639055,0.083746876916088009,0.006303,1,0.006303,0,-,-
1927,0.86628658652326695,0.87973061924224361,0.08092627236639055,0.083746876916088009,0.006381,1,0.006381,0,-,-
1928,0.87973061924224361,0.89332671584406187,0.08092627236639055,0.083746876916088009,0.006462,1,0.006462,0,-,-
1929,0.89332671584406187,0.90722908779059752,0.08092627236639055,0.083746876916088009,0.006532,1,0.006532,0,-,-
1930,0.90722908779059752,0.92137462356982991,0.08092627236639055,0.083746876916088009,0.006602,1,0.006602,0,-,-
1931,0.92137462356982991,0.93565413736122083,0.08092627236639055,0.083746876916088009,0.006675,1,0.006675,0,-,-
1932,0.93565413736122083,0.95047821377382835,0.08092627236639055,0.083746876916088009,0.006754,1,0.006754,0,-,-
1933,0.95047821377382835,0.96673961915725626,0.08092627236639055,0.083746876916088009,0.006817,1,0.006817,0,-,-
1934,0.96673961915725626,0.98313052339649154,0.08092627236639055,0.083746876916088009,0.006880,1,0.006880,0,-,-
1935,0.98313052339649154,1.0009999999999999,0.08092627236639055,0.083746876916088009,0.006954,1,0.006954,0,-,-
1936,0.5,0.50742599432285007,0.083746876916088009,0.086646706716120597,0.001054,1,0.001054,0,-,-
1937,0.50742599432285007,0.5149696194782355,0.083746876916088009,0.086646706716120597,0.002000,1,0.002000,0,-,-
1938,0.5149696194782355,0.52263295912545971,0.083746876916088009,0.086646706716120597,0.002000,1,0.002000,0,-,-
1939,0.52263295912545971,0.53041814048889668,0.083746876916088009,0.086646706716120597,0.004220,1,0.004220,0,-,-
1940,0.53041814048889668,0.53832617098348245,0.083746876916088009,0.086646706716120597,0.004382,1,0.004382,0,-,-
1941,0.53832617098348245,0.54635906882605434,0.083746876916088009,0.086646706716120597,0.004436,1,0.004436,0,-,-
1942,0.54635906882605434,0.5545294761830265,0.083746876916088009,0.086646706716120597,0.004492,1,0.004492,0,-,-
1943,0.5545294761830265,0.56284331869638438,0.083746876916088009,0.086646706716120597,0.004552,1,0.004552,0,-,-
1944,0.56284331869638438,0.57130568379749846,0.083746876916088009,0.086646706716120597,0.004616,1,0.004616,0,-,-
1945,0.57130568379749846,0.57991995256485418,0.083746876916088009,0.086646706716120597,0.004675,1,0.004675,0,-,-
1946,0.57991995256485418,0.58868615384191791,0.083746876916088009,0.086646706716120597,0.004728,1,0.004728,0,-,-
1947,0.58868615384191791,0.59760756610146826,0.083746876916088009,0.086646706716120597,0.004785,1,0.004785,0,-,-
1948,0.59760756610146826,0.60669317768981657,0.083746876916088009,0.086646706716120597,0.004844,1,0.004844,0,-,-
