i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
4,163,0.50006053744894097,0.50008071659858822,1.0462652651590185,1.0462890880411257,0.86431329268589685,0.8643132926859014,123.00477735884212,123.12342060003118
5,163,0.50008071659858799,0.50010089574823524,1.0462652651590185,1.0462890880411257,0.86434727977280568,0.86434727977281034,123.00110298094165,123.11709885653158
6,163,0.50010089574823491,0.50012107489788238,1.0462652651590185,1.0462890880411257,0.8643812668597145,0.86438126685971928,122.99741850643417,123.11084722403454
7,163,0.50012107489788193,0.5001412540475294,1.0462652651590185,1.0462890880411257,0.86441525394662344,0.8644152539466281,122.99372331837699,123.10461782074788
8,163,0.50014125404752896,0.50016143319717643,1.0462652651590185,1.0462890880411257,0.86444924103353227,0.86444924103353715,122.99001669614809,123.09841144178955
9,163,0.50016143319717599,0.50018161234682346,1.0462652651590185,1.0462890880411257,0.86448322812044087,0.86448322812044598,122.98629792994733,123.09220092475573
10,163,0.5001816123468229,0.50020179149647048,1.0462652651590185,1.0462890880411257,0.8645172152073497,0.86451721520735481,122.98256622410763,123.08601517052995
11,163,0.50020179149646993,0.50022197064611762,1.0462652651590185,1.0462890880411257,0.86455120229425853,0.86455120229426363,122.97882075213643,123.07984582662496
12,163,0.50022197064611695,0.50024214979576465,1.0462652651590185,1.0462890880411257,0.86458518938116735,0.86458518938117268,122.97506054962932,123.07369394218088
13,163,0.50024214979576398,0.50026232894541167,1.0462652651590185,1.0462890880411257,0.86461917646807629,0.86461917646808151,122.97128468397108,123.06756064705353
14,163,0.50026232894541101,0.5002825080950587,1.0462652651590185,1.0462890880411257,0.86465316355498512,0.86465316355499033,122.96749209579936,123.0614564022618
15,163,0.50028250809505792,0.50030268724470572,1.0462652651590185,1.0462890880411257,0.86468715064189394,0.86468715064189938,122.96368165853619,123.05535475541289
16,163,0.50030268724470495,0.50032286639435286,1.0462652651590185,1.0462890880411257,0.86472113772880277,0.86472113772880821,122.95985217200733,123.04928485375045
17,163,0.50032286639435197,0.50034304554399989,1.0462652651590185,1.0462890880411257,0.86475512481571137,0.86475512481571704,122.95600234642836,123.04323895751129
18,163,0.500343045543999,0.50036322469364691,1.0462652651590185,1.0462890880411257,0.8647891119026202,0.86478911190262608,122.95213077774498,123.03721864908185
19,163,0.50036322469364591,0.50038340384329394,1.0462652651590185,1.0462890880411257,0.86482309898952914,0.86482309898953491,122.94823598107428,123.03122563139509
20,163,0.50038340384329294,0.50040358299294097,1.0462652651590185,1.0462890880411257,0.86485708607643796,0.86485708607644374,122.94431643524756,123.02526174815746
21,163,0.50040358299293997,0.5004237621425881,1.0462652651590185,1.0462890880411257,0.86489107316334679,0.86489107316335256,122.94037040767816,123.01932890853152
22,163,0.50042376214258699,0.50044394129223513,1.0462652651590185,1.0462890880411257,0.86492506025025562,0.86492506025026161,122.93639614744146,123.01343839442677
23,163,0.50044394129223402,0.50046412044188215,1.0462652651590185,1.0462890880411257,0.86495904733716444,0.86495904733717044,122.93239177493855,123.00756464493379
24,163,0.50046412044188093,0.50048429959152918,1.0462652651590185,1.0462890880411257,0.86499303442407327,0.86499303442407938,122.92835530360182,123.00174687452524
25,163,0.50048429959152796,0.50050447874117621,1.0462652651590185,1.0462890880411257,0.86502702151098199,0.86502702151098831,122.92428463582931,122.99595046068752
26,163,0.50050447874117499,0.50052465789082334,1.0462652651590185,1.0462890880411257,0.86506100859789081,0.86506100859789725,122.92017759521158,122.99020557879903
27,163,0.50052465789082201,0.50054483704047037,1.0462652651590185,1.0462890880411257,0.86509499568479964,0.86509499568480608,122.916031924416,122.98450546846823
28,163,0.50054483704046893,0.5005650161901174,1.0462652651590185,1.0462890880411257,0.86512898277170847,0.86512898277171502,122.91184529153247,122.97885269905221
29,163,0.50056501619011595,0.50058519533976442,1.0462652651590185,1.0462890880411257,0.86516296985861729,0.86516296985862395,122.90761529276111,122.97325903783118
30,163,0.50058519533976298,0.50060537448941145,1.0462652651590185,1.0462890880411257,0.86519695694552612,0.86519695694553278,122.90333949314888,122.96769939185252
31,163,0.50060537448941,0.50062555363905858,1.0462652651590185,1.0462890880411257,0.86523094403243495,0.86523094403244161,122.89901548201675,122.96221313542877
32,163,0.50062555363905703,0.50064573278870561,1.0462652651590185,1.0462890880411257,0.86526493111934377,0.86526493111935066,122.89464082847557,122.95676582750133
33,163,0.50064573278870395,0.50066591193835264,1.0462652651590185,1.0462890880411257,0.86529891820625249,0.86529891820625948,122.89021316560851,122.95139662346237
34,163,0.50066591193835097,0.50068609108799966,1.0462652651590185,1.0462890880411257,0.86533290529316131,0.86533290529316831,122.88573022172531,122.94607997456383
35,163,0.500686091087998,0.50070627023764669,1.0462652651590185,1.0462890880411257,0.86536689238007014,0.86536689238007736,122.88118984667375,122.94082696473072
36,163,0.50070627023764502,0.50072644938729383,1.0462652651590185,1.0462890880411257,0.86540087946697897,0.86540087946698618,122.8765900768424,122.93562993882185
37,163,0.50072644938729194,0.50074662853694085,1.0462652651590185,1.0462890880411257,0.86543486655388779,0.86543486655389501,122.87192915661748,122.93050870782909
38,163,0.50074662853693896,0.50076680768658788,1.0462652651590185,1.0462890880411257,0.86546885364079673,0.86546885364080406,122.86720559187287,122.92545495366079
39,163,0.50076680768658599,0.5007869868362349,1.0462652651590185,1.0462890880411257,0.86550284072770556,0.86550284072771289,122.86241817253052,122.92057940939438
40,163,0.50078698683623302,0.50080716598588193,1.0462652651590185,1.0462890880411257,0.86553682781461438,0.86553682781462171,122.85756601860466,122.91565961561226
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,164,0.5,0.50001966364341288,1.046289088041124,1.0463129109232314,0.8642588295958592,0.86425882959586398,123.01078436355387,123.1337542666765
2,164,0.50001966364341266,0.50003932728682565,1.046289088041124,1.0463129109232314,0.86429192747683115,0.86429192747683625,123.00723028464337,123.12762827282675
3,164,0.50003932728682543,0.50005899093023842,1.046289088041124,1.0463129109232314,0.8643250253578032,0.86432502535780842,123.00366801033664,123.12152162752993
4,164,0.5000589909302382,0.5000786545736513,1.046289088041124,1.0463129109232314,0.86435812323877526,0.8643581232387807,123.00009698574864,123.11540687773434
5,164,0.50007865457365097,0.50009831821706408,1.046289088041124,1.0463129109232314,0.8643912211197472,0.86439122111975275,122.99651670885757,123.1093126605921
6,164,0.50009831821706374,0.50011798186047685,1.046289088041124,1.0463129109232314,0.86442431900071948,0.86442431900072492,122.99292659733059,123.10323029787382
7,164,0.50011798186047651,0.50013764550388973,1.046289088041124,1.0463129109232314,0.86445741688169153,0.86445741688169708,122.98932600014872,123.09716049508782
8,164,0.50013764550388928,0.5001573091473025,1.046289088041124,1.0463129109232314,0.86449051476266348,0.86449051476266936,122.9857143030514,123.09110402816893
9,164,0.50015730914730194,0.50017697279071527,1.046289088041124,1.0463129109232314,0.86452361264363553,0.86452361264364141,122.98209072641424,123.08506172857597
10,164,0.50017697279071471,0.50019663643412804,1.046289088041124,1.0463129109232314,0.8645567105246077,0.86455671052461358,122.978454544714,123.07903445210191
11,164,0.50019663643412748,0.50021630007754092,1.046289088041124,1.0463129109232314,0.86458980840557975,0.86458980840558586,122.9748049405713,123.07302316586812
12,164,0.50021630007754025,0.50023596372095369,1.046289088041124,1.0463129109232314,0.86462290628655181,0.8646229062865578,122.97114097326147,123.06702889121915
13,164,0.50023596372095303,0.50025562736436646,1.046289088041124,1.0463129109232314,0.86465600416752386,0.86465600416753008,122.96746173537063,123.06105274004662
14,164,0.5002556273643658,0.50027529100777934,1.046289088041124,1.0463129109232314,0.86468910204849603,0.86468910204850224,122.96376619288399,123.05509588431678
15,164,0.50027529100777857,0.50029495465119211,1.046289088041124,1.0463129109232314,0.86472219992946808,0.86472219992947452,122.96005324932713,123.0491688446249
16,164,0.50029495465119134,0.50031461829460488,1.046289088041124,1.0463129109232314,0.86475529781044014,0.86475529781044647,122.95632173467612,123.04325449563412
17,164,0.500314618294604,0.50033428193801777,1.046289088041124,1.0463129109232314,0.86478839569141208,0.86478839569141874,122.95257038004983,123.03735429216673
18,164,0.50033428193801677,0.50035394558143054,1.046289088041124,1.0463129109232314,0.86482149357238436,0.86482149357239091,122.94879785343939,123.03148829588062
19,164,0.50035394558142954,0.50037360922484331,1.046289088041124,1.0463129109232314,0.8648545914533563,0.86485459145336319,122.94500267045817,123.02564892520829
20,164,0.50037360922484231,0.50039327286825608,1.046289088041124,1.0463129109232314,0.86488768933432836,0.86488768933433513,122.94118336327473,123.01983795005616
21,164,0.50039327286825508,0.50041293651166896,1.046289088041124,1.0463129109232314,0.86492078721530063,0.86492078721530741,122.93733825316696,123.01405727034951
22,164,0.50041293651166785,0.50043260015508173,1.046289088041124,1.0463129109232314,0.86495388509627258,0.86495388509627957,122.93346561049164,123.0083088645829
23,164,0.50043260015508062,0.5004522637984945,1.046289088041124,1.0463129109232314,0.86498698297724463,0.86498698297725163,122.92956361551674,123.002604066259
24,164,0.50045226379849339,0.50047192744190738,1.046289088041124,1.0463129109232314,0.86502008085821669,0.86502008085822391,122.92563032037017,122.99692662759344
25,164,0.50047192744190605,0.50049159108532015,1.046289088041124,1.0463129109232314,0.86505317873918863,0.86505317873919607,122.92166370397942,122.99127881692968
26,164,0.50049159108531882,0.50051125472873292,1.046289088041124,1.0463129109232314,0.86508627662016091,0.86508627662016824,122.91766163478775,122.98568150278038
27,164,0.50051125472873159,0.50053091837214581,1.046289088041124,1.0463129109232314,0.86511937450113296,0.86511937450114029,122.91362191100988,122.98012788992706
28,164,0.50053091837214436,0.50055058201555858,1.046289088041124,1.0463129109232314,0.86515247238210491,0.86515247238211257,122.90954226123779,122.97462967389154
29,164,0.50055058201555713,0.50057024565897135,1.046289088041124,1.0463129109232314,0.86518557026307696,0.86518557026308474,122.90542034228302,122.96917092551774
30,164,0.5005702456589699,0.50058990930238412,1.046289088041124,1.0463129109232314,0.86521866814404924,0.86521866814405701,122.90125378095379,122.96375414625741
31,164,0.50058990930238267,0.500609572945797,1.046289088041124,1.0463129109232314,0.86525176602502119,0.86525176602502896,122.89704022757411,122.95840020271064
32,164,0.50060957294579544,0.50062923658920977,1.046289088041124,1.0463129109232314,0.86528486390599324,0.86528486390600123,122.89277731292009,122.95297691284357
33,164,0.5006292365892081,0.50064890023262254,1.046289088041124,1.0463129109232314,0.8653179617869653,0.8653179617869734,122.88846272994189,122.94786251640856
34,164,0.50064890023262087,0.50066856387603542,1.046289088041124,1.0463129109232314,0.86535105966793746,0.86535105966794545,122.88409426347059,122.94268303872731
35,164,0.50066856387603365,0.50068822751944819,1.046289088041124,1.0463129109232314,0.86538415754890952,0.86538415754891762,122.87966982040618,122.93756565075959
36,164,0.50068822751944642,0.50070789116286096,1.046289088041124,1.0463129109232314,0.86541725542988157,0.8654172554298899,122.87518748397105,122.93238662655634
37,164,0.50070789116285919,0.50072755480627384,1.046289088041124,1.0463129109232314,0.86545035331085352,0.86545035331086206,122.87064554392006,122.92737929372761
38,164,0.50072755480627196,0.50074721844968662,1.046289088041124,1.0463129109232314,0.86548345119182579,0.86548345119183412,122.86604255521657,122.9226000540738
39,164,0.50074721844968473,0.50076688209309939,1.046289088041124,1.0463129109232314,0.86551654907279785,0.86551654907280628,122.86137731342853,122.91785122892941
40,164,0.5007668820930975,0.50078654573651216,1.046289088041124,1.0463129109232314,0.86554964695376979,0.86554964695377856,122.85664897523515,122.91306339672798
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,165,0.5,0.50001914813007331,1.0463129109232294,1.0463367338053369,0.8643063316784948,0.86430633167849902,123.0058232691665,123.12540700351914
2,165,0.5000191481300732,0.50003829626014662,1.0463129109232294,1.0463367338053369,0.86433854024345025,0.86433854024345491,123.00236261826318,123.11944210947635
3,165,0.5000382962601464,0.50005744439021993,1.0463129109232294,1.0463367338053369,0.86437074880840581,0.86437074880841058,122.99889397847954,123.11341502354199
4,165,0.5000574443902196,0.50007659252029313,1.0463129109232294,1.0463367338053369,0.86440295737336137,0.86440295737336625,122.99541682138992,123.10747015936917
5,165,0.5000765925202928,0.50009574065036644,1.0463129109232294,1.0463367338053369,0.86443516593831693,0.86443516593832193,122.99193062224381,123.1015361822739
6,165,0.50009574065036611,0.50011488878043975,1.0463129109232294,1.0463367338053369,0.8644673745032726,0.86446737450327749,122.98843483765175,123.09562305907168
7,165,0.5001148887804393,0.50013403691051306,1.0463129109232294,1.0463367338053369,0.86449958306822805,0.86449958306823316,122.98492885954131,123.08971284619606
8,165,0.5001340369105125,0.50015318504058626,1.0463129109232294,1.0463367338053369,0.86453179163318372,0.86453179163318883,122.98141203961251,123.08380628478385
9,165,0.5001531850405857,0.50017233317065957,1.0463129109232294,1.0463367338053369,0.86456400019813917,0.8645640001981445,122.97788366793544,123.07792284709227
10,165,0.50017233317065901,0.50019148130073288,1.0463129109232294,1.0463367338053369,0.86459620876309484,0.86459620876310017,122.97434301343681,123.07205402377443
11,165,0.50019148130073221,0.50021062943080608,1.0463129109232294,1.0463367338053369,0.86462841732805051,0.86462841732805584,122.97078924465677,123.06620078290142
12,165,0.50021062943080541,0.50022977756087939,1.0463129109232294,1.0463367338053369,0.86466062589300596,0.8646606258930114,122.9672215169735,123.06037337139024
13,165,0.50022977756087861,0.50024892569095269,1.0463129109232294,1.0463367338053369,0.86469283445796163,0.86469283445796707,122.96363889894003,123.05454508822285
14,165,0.50024892569095192,0.500268073821026,1.0463129109232294,1.0463367338053369,0.86472504302291731,0.86472504302292275,122.96004040790341,123.04874486118382
15,165,0.50026807382102512,0.5002872219510992,1.0463129109232294,1.0463367338053369,0.86475725158787276,0.86475725158787842,122.95642493873828,123.04297392640837
16,165,0.50028722195109832,0.50030637008117251,1.0463129109232294,1.0463367338053369,0.86478946015282843,0.86478946015283409,122.9527914026295,123.0372058625083
17,165,0.50030637008117151,0.50032551821124582,1.0463129109232294,1.0463367338053369,0.86482166871778388,0.86482166871778976,122.94913851327239,123.03146984856589
18,165,0.50032551821124482,0.50034466634131913,1.0463129109232294,1.0463367338053369,0.86485387728273955,0.86485387728274532,122.94546501083481,123.02575815128381
19,165,0.50034466634131802,0.50036381447139233,1.0463129109232294,1.0463367338053369,0.86488608584769511,0.86488608584770099,122.94176943849554,123.02007240492325
20,165,0.50036381447139122,0.50038296260146564,1.0463129109232294,1.0463367338053369,0.86491829441265067,0.86491829441265666,122.93805036451877,123.01442358881918
21,165,0.50038296260146453,0.50040211073153895,1.0463129109232294,1.0463367338053369,0.86495050297760623,0.86495050297761233,122.93430614332469,123.00878581666596
22,165,0.50040211073153773,0.50042125886161215,1.0463129109232294,1.0463367338053369,0.8649827115425619,0.86498271154256812,122.93053511510364,123.0031979790312
23,165,0.50042125886161093,0.50044040699168546,1.0463129109232294,1.0463367338053369,0.86501492010751735,0.86501492010752379,122.92673549488427,122.9976252035748
24,165,0.50044040699168413,0.50045955512175877,1.0463129109232294,1.0463367338053369,0.86504712867247302,0.86504712867247946,122.92290541006163,122.99209732163541
25,165,0.50045955512175733,0.50047870325183208,1.0463129109232294,1.0463367338053369,0.86507933723742847,0.86507933723743513,122.91904284377229,122.98661658214544
26,165,0.50047870325183064,0.50049785138190528,1.0463129109232294,1.0463367338053369,0.86511154580238414,0.8651115458023908,122.91514573205552,122.98115761070341
27,165,0.50049785138190384,0.50051699951197859,1.0463129109232294,1.0463367338053369,0.86514375436733981,0.86514375436734647,122.91121195509002,122.97575048086441
28,165,0.50051699951197703,0.5005361476420519,1.0463129109232294,1.0463367338053369,0.86517596293229526,0.86517596293230214,122.90723930067745,122.97039760450194
29,165,0.50053614764205023,0.50055529577212521,1.0463129109232294,1.0463367338053369,0.86520817149725093,0.86520817149725771,122.90322546205547,122.96507377947964
30,165,0.50055529577212354,0.50057444390219841,1.0463129109232294,1.0463367338053369,0.8652403800622066,0.86524038006221338,122.89916812694236,122.95980908332422
31,165,0.50057444390219674,0.50059359203227172,1.0463129109232294,1.0463367338053369,0.86527258862716205,0.86527258862716905,122.89506504635391,122.95459668195821
32,165,0.50059359203226994,0.50061274016234503,1.0463129109232294,1.0463367338053369,0.86530479719211773,0.86530479719212472,122.89091387306128,122.94943887698763
33,165,0.50061274016234314,0.50063188829241823,1.0463129109232294,1.0463367338053369,0.86533700575707317,0.86533700575708039,122.88671236086698,122.94433783557399
34,165,0.50063188829241645,0.50065103642249154,1.0463129109232294,1.0463367338053369,0.86536921432202885,0.86536921432203606,122.88245838897703,122.93929555276617
35,165,0.50065103642248965,0.50067018455256485,1.0463129109232294,1.0463367338053369,0.86540142288698441,0.86540142288699162,122.87814986940585,122.93431380102136
36,165,0.50067018455256285,0.50068933268263816,1.0463129109232294,1.0463367338053369,0.86543363145193986,0.86543363145194729,122.87378498415949,122.92925032259487
37,165,0.50068933268263605,0.50070848081271135,1.0463129109232294,1.0463367338053369,0.86546584001689553,0.86546584001690297,122.86936203198741,122.92453768283049
38,165,0.50070848081270936,0.50072762894278466,1.0463129109232294,1.0463367338053369,0.8654980485818512,0.86549804858185864,122.86487959024092,122.91960160232659
39,165,0.50072762894278255,0.50074677707285797,1.0463129109232294,1.0463367338053369,0.86553025714680665,0.86553025714681431,122.86033653503003,122.9151256112615
40,165,0.50074677707285575,0.50076592520293117,1.0463129109232294,1.0463367338053369,0.86556246571176232,0.86556246571176998,122.85573202071843,122.91046279022125
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,166,0.5,0.50001863260962887,1.0463367338053351,1.0463605566874423,0.8643538376736134,0.86435383767361762,123.00086240580021,123.11692571517879
2,166,0.50001863260962864,0.50003726521925762,1.0463367338053351,1.0463605566874423,0.86438515681245898,0.86438515681246364,122.99749516876921,123.11118446979482
3,166,0.5000372652192574,0.50005589782888638,1.0463367338053351,1.0463605566874423,0.86441647595130477,0.86441647595130955,122.99412015164758,123.10532753178757
4,166,0.50005589782888604,0.50007453043851513,1.0463367338053351,1.0463605566874423,0.86444779509015035,0.86444779509015535,122.99073683883879,123.09953385205054
5,166,0.5000745304385148,0.50009316304814388,1.0463367338053351,1.0463605566874423,0.86447911422899626,0.86447911422900114,122.98734471922023,123.0937694078864
6,166,0.50009316304814355,0.50011179565777264,1.0463367338053351,1.0463605566874423,0.86451043336784206,0.86451043336784672,122.9839432637913,123.08799755449731
7,166,0.5001117956577722,0.50013042826740139,1.0463367338053351,1.0463605566874423,0.86454175250668763,0.86454175250669274,122.98053188283383,123.08224690978642
8,166,0.50013042826740095,0.50014906087703015,1.0463367338053351,1.0463605566874423,0.86457307164553343,0.86457307164553854,122.97710994274216,123.07651820719181
9,166,0.50014906087702959,0.5001676934866589,1.0463367338053351,1.0463605566874423,0.86460439078437912,0.86460439078438434,122.9736767545177,123.07078428018592
10,166,0.50016769348665835,0.50018632609628766,1.0463367338053351,1.0463605566874423,0.86463570992322492,0.86463570992323013,122.9702315947948,123.0650831712465
11,166,0.5001863260962871,0.50020495870591641,1.0463367338053351,1.0463605566874423,0.86466702906207071,0.86466702906207582,122.96677368900998,123.05937869301516
12,166,0.50020495870591575,0.50022359131554517,1.0463367338053351,1.0463605566874423,0.86469834820091629,0.86469834820092184,122.96330219304575,123.05370885625656
13,166,0.5002235913155445,0.50024222392517392,1.0463367338053351,1.0463605566874423,0.86472966733976209,0.86472966733976764,122.95981618742634,123.04804693491897
14,166,0.50024222392517326,0.50026085653480268,1.0463367338053351,1.0463605566874423,0.86476098647860777,0.86476098647861344,122.95631470395365,123.04239408102353
15,166,0.5002608565348019,0.50027948914443143,1.0463367338053351,1.0463605566874423,0.86479230561745357,0.86479230561745923,122.95279674044909,123.03676998318321
16,166,0.50027948914443066,0.50029812175406019,1.0463367338053351,1.0463605566874423,0.86482362475629937,0.86482362475630492,122.94926113850057,123.03116669623427
17,166,0.5002981217540593,0.50031675436368894,1.0463367338053351,1.0463605566874423,0.86485494389514506,0.86485494389515083,122.94570674617393,123.02559483848935
18,166,0.50031675436368805,0.5003353869733177,1.0463367338053351,1.0463605566874423,0.86488626303399085,0.86488626303399674,122.94213225128179,123.02002821077095
19,166,0.50033538697331681,0.50035401958294645,1.0463367338053351,1.0463605566874423,0.86491758217283643,0.86491758217284254,122.93853628293493,123.01449609121748
20,166,0.50035401958294545,0.50037265219257521,1.0463367338053351,1.0463605566874423,0.86494890131168223,0.86494890131168833,122.93491742666986,123.00899093884907
21,166,0.50037265219257421,0.50039128480220407,1.0463367338053351,1.0463605566874423,0.86498022045052803,0.86498022045053391,122.93127412568121,123.00351454530464
22,166,0.50039128480220296,0.50040991741183283,1.0463367338053351,1.0463605566874423,0.86501153958937371,0.86501153958937993,122.92760469814129,122.99806881227336
23,166,0.50040991741183161,0.50042855002146158,1.0463367338053351,1.0463605566874423,0.86504285872821951,0.86504285872822573,122.92390746218064,122.99265574673333
24,166,0.50042855002146036,0.50044718263109034,1.0463367338053351,1.0463605566874423,0.86507417786706509,0.86507417786707141,122.92018054853007,122.98727742419545
25,166,0.500447182631089,0.50046581524071909,1.0463367338053351,1.0463605566874423,0.86510549700591088,0.86510549700591743,122.9164220306225,122.98193605168251
26,166,0.50046581524071776,0.50048444785034785,1.0463367338053351,1.0463605566874423,0.86513681614475679,0.86513681614476301,122.91262988743628,122.97663388816362
27,166,0.50048444785034651,0.5005030804599766,1.0463367338053351,1.0463605566874423,0.86516813528360237,0.86516813528360903,122.90880205664777,122.97137324747996
28,166,0.50050308045997516,0.50052171306960536,1.0463367338053351,1.0463605566874423,0.86519945442244817,0.86519945442245483,122.90493637293451,122.96615649662108
29,166,0.50052171306960391,0.50054034567923411,1.0463367338053351,1.0463605566874423,0.86523077356129385,0.86523077356130063,122.90103061520904,122.96099523457076
30,166,0.50054034567923267,0.50055897828886287,1.0463367338053351,1.0463605566874423,0.86526209270013965,0.86526209270014642,122.89708253296948,122.95586420495519
31,166,0.50055897828886131,0.50057761089849162,1.0463367338053351,1.0463605566874423,0.86529341183898545,0.86529341183899211,122.89308990145092,122.95080255665097
32,166,0.50057761089849007,0.50059624350812038,1.0463367338053351,1.0463605566874423,0.86532473097783102,0.86532473097783802,122.88905047201811,122.94577569285433
33,166,0.50059624350811871,0.50061487611774913,1.0463367338053351,1.0463605566874423,0.86535605011667682,0.86535605011668393,122.88496205839455,122.94081335598082
34,166,0.50061487611774746,0.50063350872737788,1.0463367338053351,1.0463605566874423,0.86538736925552251,0.86538736925552973,122.88082256043515,122.93591750936768
35,166,0.50063350872737622,0.50065214133700664,1.0463367338053351,1.0463605566874423,0.86541868839436831,0.86541868839437552,122.87662999363178,122.93106217707744
36,166,0.50065214133700486,0.50067077394663539,1.0463367338053351,1.0463605566874423,0.86545000753321411,0.8654500075332211,122.87238255373948,122.92627652947621
37,166,0.50067077394663362,0.50068940655626415,1.0463367338053351,1.0463605566874423,0.86548132667205968,0.86548132667206712,122.86807857937825,122.92155251696526
38,166,0.50068940655626237,0.5007080391658929,1.0463367338053351,1.0463605566874423,0.86551264581090559,0.86551264581091292,122.86371674043727,122.91689097030455
39,166,0.50070803916589102,0.50072667177552166,1.0463367338053351,1.0463605566874423,0.86554396494975117,0.86554396494975872,122.85929586770818,122.91240023453551
40,166,0.50072667177551977,0.50074530438515041,1.0463367338053351,1.0463605566874423,0.86557528408859696,0.86557528408860462,122.85481518632918,122.90786476919104
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,167,0.5,0.50001811708207966,1.0463605566874405,1.046384379569548,0.8644013475817528,0.86440134758175735,122.99590176110958,123.10849813548863
2,167,0.50001811708207944,0.50003623416415921,1.0463605566874405,1.046384379569548,0.86443177718438158,0.86443177718438657,122.99262795120731,123.10285536912563
3,167,0.50003623416415899,0.50005435124623876,1.0463605566874405,1.046384379569548,0.86446220678701047,0.86446220678701557,122.98934652032966,123.09722180260981
4,167,0.50005435124623843,0.50007246832831831,1.0463605566874405,1.046384379569548,0.86449263638963947,0.86449263638964446,122.98605704036842,123.09159795578458
5,167,0.50007246832831798,0.50009058541039775,1.0463605566874405,1.046384379569548,0.86452306599226847,0.86452306599227347,122.98275900068195,123.08598439511886
6,167,0.50009058541039753,0.50010870249247741,1.0463605566874405,1.046384379569548,0.86455349559489725,0.86455349559490247,122.97945186391982,123.08039104270109
7,167,0.50010870249247696,0.50012681957455696,1.0463605566874405,1.046384379569548,0.86458392519752614,0.86458392519753158,122.97613508185704,123.07479063999799
8,167,0.50012681957455651,0.50014493665663651,1.0463605566874405,1.046384379569548,0.86461435480015514,0.86461435480016058,122.97280801195619,123.06924776738551
9,167,0.50014493665663595,0.50016305373871606,1.0463605566874405,1.046384379569548,0.86464478440278414,0.86464478440278958,122.96946998613366,123.06364602806404
10,167,0.5001630537387155,0.5001811708207955,1.0463605566874405,1.046384379569548,0.86467521400541292,0.86467521400541858,122.96612032423025,123.05810334315419
11,167,0.50018117082079505,0.50019928790287516,1.0463605566874405,1.046384379569548,0.86470564360804192,0.86470564360804747,122.96275826174592,123.05255688112115
12,167,0.50019928790287449,0.50021740498495471,1.0463605566874405,1.046384379569548,0.86473607321067081,0.86473607321067669,122.95938297688811,123.04704460968932
13,167,0.50021740498495404,0.50023552206703426,1.0463605566874405,1.046384379569548,0.86476650281329959,0.86476650281330569,122.95599357622218,123.04153978973935
14,167,0.50023552206703348,0.5002536391491138,1.0463605566874405,1.046384379569548,0.86479693241592859,0.86479693241593458,122.95258911790611,123.03604354395596
15,167,0.50025363914911303,0.50027175623119324,1.0463605566874405,1.046384379569548,0.86482736201855759,0.86482736201856358,122.94916861616132,123.0305755174346
16,167,0.50027175623119258,0.5002898733132729,1.0463605566874405,1.046384379569548,0.86485779162118659,0.86485779162119258,122.9457309800726,123.02512774731488
17,167,0.50028987331327202,0.50030799039535245,1.0463605566874405,1.046384379569548,0.86488822122381548,0.8648882212238217,122.94227504178818,123.01971081053354
18,167,0.50030799039535157,0.500326107477432,1.0463605566874405,1.046384379569548,0.86491865082644426,0.8649186508264507,122.93879956065695,123.01429847413847
19,167,0.500326107477431,0.50034422455951155,1.0463605566874405,1.046384379569548,0.86494908042907326,0.8649490804290797,122.935303204853,123.00891996946173
20,167,0.50034422455951055,0.50036234164159099,1.0463605566874405,1.046384379569548,0.86497951003170226,0.8649795100317087,122.93178458655251,123.00356771668768
21,167,0.5003623416415901,0.50038045872367065,1.0463605566874405,1.046384379569548,0.86500993963433126,0.86500993963433759,122.92824216909155,122.99824346525865
22,167,0.50038045872366954,0.5003985758057502,1.0463605566874405,1.046384379569548,0.86504036923696004,0.86504036923696681,122.92467435958895,122.99294906608202
23,167,0.50039857580574909,0.50041669288782964,1.0463605566874405,1.046384379569548,0.86507079883958893,0.8650707988395957,122.92107948005494,122.98768646870703
24,167,0.50041669288782853,0.5004348099699093,1.0463605566874405,1.046384379569548,0.86510122844221793,0.8651012284422247,122.91745573578405,122.98246694036763
25,167,0.50043480996990808,0.50045292705198874,1.0463605566874405,1.046384379569548,0.86513165804484671,0.8651316580448537,122.91380127631278,122.97727416053009
26,167,0.50045292705198763,0.5004710441340684,1.0463605566874405,1.046384379569548,0.86516208764747571,0.8651620876474827,122.91011410094845,122.97211956137551
27,167,0.50047104413406707,0.50048916121614795,1.0463605566874405,1.046384379569548,0.86519251725010471,0.86519251725011181,122.90639221567761,122.96699619145993
28,167,0.50048916121614662,0.5005072782982275,1.0463605566874405,1.046384379569548,0.8652229468527336,0.86522294685274082,122.90263351489506,122.96192479268019
29,167,0.50050727829822605,0.50052539538030705,1.0463605566874405,1.046384379569548,0.86525337645536238,0.86525337645536982,122.89883585085474,122.95689846325
30,167,0.5005253953803056,0.50054351246238649,1.0463605566874405,1.046384379569548,0.86528380605799138,0.86528380605799871,122.894996999006,122.9519195134894
