7,57,4178.01215080112,4362.16398517856,4397.99394083402,4589.05768081762
8,57,4291.44501875291,4522.78685466044,4550.66651819996,5089.78717301459
7,58,4032.1285866767,4210.52736408499,4253.78150612036,4426.79272750489
8,58,4142.08414357639,4362.16398543228,4397.99394100797,4920.94593408493
7,59,3894.43068264044,4067.19926285979,4117.40477657784,4273.58550254732
8,59,4000.89520514015,4210.52736406806,4253.78150555617,4761.52775530153
7,60,3764.30263842182,3931.57216172047,3988.29002080551,4128.76365153479
8,60,3867.28193650523,4067.19926286722,4117.4047762723,4610.83437136586
7,61,3641.18821283473,3803.0961548624,3865.91346656965,3991.71487963189
8,61,3740.69890413938,3931.57216164066,3988.2900205565,4468.23380518327
7,62,3524.58322668873,3681.26628780748,3749.80231424885,3861.88123768076
8,62,3620.64995744363,3803.0961544236,3865.91346667917,4333.14939698398
7,63,3414.02012228465,3565.6232113099,3639.5238829912,3738.76302997345
8,63,3506.69314577003,3681.26628827121,3749.8023139596,4205.0439018459
7,64,3309.08764540471,3455.74607995152,3534.68376234889,3621.88903800695
8,64,3398.40454889257,3565.6232113099,3639.52388397902,4083.44600927218
7,65,3209.39338731536,3351.25616431375,3434.91431861131,3510.8451266917
8,65,3295.41239294084,3455.74607995152,3534.68376234111,3967.90771436941
7,66,3114.59076498706,3251.79769460654,3339.88691691753,3405.23947209299
8,66,3197.37094443294,3351.25616498629,3434.91431843527,3858.02291046814
7,67,3024.35617854244,3157.04812382061,3249.29551361712,3304.71854208859
8,67,3103.95961675355,3251.79769479391,3339.88691696333,3753.42162681033
7,68,2938.39383732681,3066.71092482562,3162.85843020607,3208.9562019985
8,68,3014.89479102164,3157.04812381727,3249.29551367353,3653.75230257186
7,69,2856.43099121679,2980.51122010317,3080.31790023176,3117.61973789671
8,69,2929.89456291245,3066.71092483651,3162.8584307932,3558.71179340007
7,70,2778.21712497687,2898.1947172333,3001.4368416216,3030.53277224502
